,index,image_path,steering,throttle
549,549,learning_images//549.jpeg,0.990566,1.0
550,550,learning_images//550.jpeg,1.0,1.0
551,551,learning_images//551.jpeg,1.0,1.0
552,552,learning_images//552.jpeg,1.0,1.0
553,553,learning_images//553.jpeg,1.0,1.0
554,554,learning_images//554.jpeg,0.7641509,1.0
555,555,learning_images//555.jpeg,0.1320755,1.0
556,556,learning_images//556.jpeg,-0.4528302,1.0
557,557,learning_images//557.jpeg,-1.0,1.0
558,558,learning_images//558.jpeg,-1.0,1.0
559,559,learning_images//559.jpeg,-1.0,1.0
560,560,learning_images//560.jpeg,-1.0,1.0
561,561,learning_images//561.jpeg,-1.0,1.0
562,562,learning_images//562.jpeg,-1.0,1.0
563,563,learning_images//563.jpeg,-1.0,1.0
564,564,learning_images//564.jpeg,0.03773585,1.0
565,565,learning_images//565.jpeg,0.8773585,1.0
566,566,learning_images//566.jpeg,1.0,1.0
567,567,learning_images//567.jpeg,1.0,1.0
568,568,learning_images//568.jpeg,1.0,1.0
569,569,learning_images//569.jpeg,1.0,1.0
570,570,learning_images//570.jpeg,1.0,1.0
571,571,learning_images//571.jpeg,1.0,1.0
572,572,learning_images//572.jpeg,0.1226415,1.0
573,573,learning_images//573.jpeg,0.03773585,1.0
574,574,learning_images//574.jpeg,-0.2264151,1.0
575,575,learning_images//575.jpeg,-0.9150943,1.0
576,576,learning_images//576.jpeg,-1.0,1.0
577,577,learning_images//577.jpeg,-1.0,1.0
578,578,learning_images//578.jpeg,-1.0,1.0
579,579,learning_images//579.jpeg,-1.0,1.0
580,580,learning_images//580.jpeg,-0.5754717,1.0
581,581,learning_images//581.jpeg,-0.04716982,1.0
582,582,learning_images//582.jpeg,1.0,1.0
583,583,learning_images//583.jpeg,1.0,1.0
584,584,learning_images//584.jpeg,1.0,1.0
585,585,learning_images//585.jpeg,1.0,1.0
586,586,learning_images//586.jpeg,1.0,1.0
587,587,learning_images//587.jpeg,1.0,1.0
588,588,learning_images//588.jpeg,1.0,1.0
589,589,learning_images//589.jpeg,0.9245283,1.0
590,590,learning_images//590.jpeg,-0.1320755,1.0
591,591,learning_images//591.jpeg,-1.0,1.0
592,592,learning_images//592.jpeg,-1.0,1.0
593,593,learning_images//593.jpeg,-1.0,1.0
594,594,learning_images//594.jpeg,-1.0,1.0
595,595,learning_images//595.jpeg,-1.0,1.0
596,596,learning_images//596.jpeg,-1.0,1.0
597,597,learning_images//597.jpeg,-1.0,1.0
598,598,learning_images//598.jpeg,-1.0,1.0
599,599,learning_images//599.jpeg,-1.0,1.0
600,600,learning_images//600.jpeg,-1.0,1.0
601,601,learning_images//601.jpeg,-1.0,1.0
602,602,learning_images//602.jpeg,-0.9150943,1.0
603,603,learning_images//603.jpeg,-0.5188679,1.0
604,604,learning_images//604.jpeg,0.04716982,1.0
605,605,learning_images//605.jpeg,1.0,1.0
606,606,learning_images//606.jpeg,1.0,1.0
607,607,learning_images//607.jpeg,1.0,1.0
608,608,learning_images//608.jpeg,1.0,1.0
609,609,learning_images//609.jpeg,1.0,1.0
610,610,learning_images//610.jpeg,1.0,1.0
611,611,learning_images//611.jpeg,1.0,1.0
612,612,learning_images//612.jpeg,0.8301887,1.0
613,613,learning_images//613.jpeg,-0.3962264,1.0
614,614,learning_images//614.jpeg,-0.8773585,1.0
615,615,learning_images//615.jpeg,-1.0,1.0
616,616,learning_images//616.jpeg,-1.0,1.0
617,617,learning_images//617.jpeg,-1.0,1.0
618,618,learning_images//618.jpeg,-1.0,1.0
619,619,learning_images//619.jpeg,-1.0,1.0
620,620,learning_images//620.jpeg,-1.0,1.0
621,621,learning_images//621.jpeg,-1.0,1.0
622,622,learning_images//622.jpeg,-1.0,1.0
623,623,learning_images//623.jpeg,-0.8867924,1.0
624,624,learning_images//624.jpeg,-0.2358491,1.0
625,625,learning_images//625.jpeg,0.3679245,1.0
626,626,learning_images//626.jpeg,1.0,1.0
627,627,learning_images//627.jpeg,1.0,1.0
628,628,learning_images//628.jpeg,1.0,1.0
629,629,learning_images//629.jpeg,1.0,1.0
630,630,learning_images//630.jpeg,1.0,1.0
631,631,learning_images//631.jpeg,1.0,1.0
632,632,learning_images//632.jpeg,1.0,1.0
633,633,learning_images//633.jpeg,1.0,1.0
634,634,learning_images//634.jpeg,1.0,1.0
635,635,learning_images//635.jpeg,0.8962264,1.0
636,636,learning_images//636.jpeg,-1.0,1.0
637,637,learning_images//637.jpeg,-1.0,1.0
638,638,learning_images//638.jpeg,-1.0,1.0
639,639,learning_images//639.jpeg,-1.0,1.0
640,640,learning_images//640.jpeg,-1.0,1.0
641,641,learning_images//641.jpeg,-1.0,1.0
642,642,learning_images//642.jpeg,-1.0,1.0
643,643,learning_images//643.jpeg,-1.0,1.0
644,644,learning_images//644.jpeg,-1.0,1.0
645,645,learning_images//645.jpeg,-1.0,1.0
646,646,learning_images//646.jpeg,-1.0,1.0
647,647,learning_images//647.jpeg,-1.0,1.0
648,648,learning_images//648.jpeg,-1.0,1.0
649,649,learning_images//649.jpeg,-0.7452829,1.0
650,650,learning_images//650.jpeg,-0.06603774,1.0
651,651,learning_images//651.jpeg,0.6886792,1.0
652,652,learning_images//652.jpeg,1.0,1.0
653,653,learning_images//653.jpeg,1.0,1.0
654,654,learning_images//654.jpeg,1.0,1.0
655,655,learning_images//655.jpeg,1.0,1.0
656,656,learning_images//656.jpeg,1.0,1.0
657,657,learning_images//657.jpeg,1.0,1.0
658,658,learning_images//658.jpeg,1.0,1.0
659,659,learning_images//659.jpeg,1.0,1.0
660,660,learning_images//660.jpeg,1.0,1.0
661,661,learning_images//661.jpeg,-0.1698113,1.0
662,662,learning_images//662.jpeg,-1.0,1.0
663,663,learning_images//663.jpeg,-1.0,1.0
664,664,learning_images//664.jpeg,-1.0,1.0
665,665,learning_images//665.jpeg,-1.0,1.0
666,666,learning_images//666.jpeg,-0.9528302,1.0
667,667,learning_images//667.jpeg,-0.8301887,1.0
668,668,learning_images//668.jpeg,-0.8207547,1.0
669,669,learning_images//669.jpeg,-0.6415094,1.0
670,670,learning_images//670.jpeg,-0.08490566,1.0
671,671,learning_images//671.jpeg,0.4433962,1.0
672,672,learning_images//672.jpeg,1.0,1.0
673,673,learning_images//673.jpeg,1.0,1.0
674,674,learning_images//674.jpeg,1.0,1.0
675,675,learning_images//675.jpeg,1.0,1.0
676,676,learning_images//676.jpeg,1.0,1.0
677,677,learning_images//677.jpeg,0.4716981,1.0
678,678,learning_images//678.jpeg,-1.0,1.0
679,679,learning_images//679.jpeg,-1.0,1.0
680,680,learning_images//680.jpeg,-1.0,1.0
681,681,learning_images//681.jpeg,-1.0,1.0
682,682,learning_images//682.jpeg,-1.0,1.0
683,683,learning_images//683.jpeg,-1.0,1.0
684,684,learning_images//684.jpeg,-1.0,1.0
685,685,learning_images//685.jpeg,-1.0,1.0
686,686,learning_images//686.jpeg,-1.0,1.0
687,687,learning_images//687.jpeg,-1.0,1.0
688,688,learning_images//688.jpeg,-1.0,1.0
689,689,learning_images//689.jpeg,-0.3962264,1.0
690,690,learning_images//690.jpeg,0.7075471,1.0
691,691,learning_images//691.jpeg,1.0,1.0
692,692,learning_images//692.jpeg,1.0,1.0
693,693,learning_images//693.jpeg,1.0,1.0
694,694,learning_images//694.jpeg,1.0,1.0
695,695,learning_images//695.jpeg,1.0,1.0
696,696,learning_images//696.jpeg,1.0,1.0
697,697,learning_images//697.jpeg,1.0,1.0
698,698,learning_images//698.jpeg,1.0,1.0
699,699,learning_images//699.jpeg,1.0,1.0
700,700,learning_images//700.jpeg,0.8773585,1.0
701,701,learning_images//701.jpeg,0.7075471,1.0
702,702,learning_images//702.jpeg,0.3113208,1.0
703,703,learning_images//703.jpeg,-0.7452829,1.0
704,704,learning_images//704.jpeg,-1.0,1.0
705,705,learning_images//705.jpeg,-1.0,1.0
706,706,learning_images//706.jpeg,-1.0,1.0
707,707,learning_images//707.jpeg,-1.0,1.0
708,708,learning_images//708.jpeg,-1.0,1.0
709,709,learning_images//709.jpeg,-1.0,1.0
710,710,learning_images//710.jpeg,-1.0,1.0
711,711,learning_images//711.jpeg,-1.0,1.0
712,712,learning_images//712.jpeg,-0.6226415,1.0
713,713,learning_images//713.jpeg,-0.05660377,1.0
714,714,learning_images//714.jpeg,0.245283,1.0
715,715,learning_images//715.jpeg,0.7264151,1.0
716,716,learning_images//716.jpeg,0.8018868,1.0
717,717,learning_images//717.jpeg,1.0,1.0
718,718,learning_images//718.jpeg,1.0,1.0
719,719,learning_images//719.jpeg,1.0,1.0
720,720,learning_images//720.jpeg,0.4622642,1.0
721,721,learning_images//721.jpeg,-0.4622642,1.0
722,722,learning_images//722.jpeg,-0.6509434,1.0
723,723,learning_images//723.jpeg,-1.0,1.0
724,724,learning_images//724.jpeg,-1.0,1.0
725,725,learning_images//725.jpeg,-1.0,1.0
726,726,learning_images//726.jpeg,-1.0,1.0
727,727,learning_images//727.jpeg,-1.0,1.0
728,728,learning_images//728.jpeg,-0.5943396,1.0
729,729,learning_images//729.jpeg,0.1226415,1.0
730,730,learning_images//730.jpeg,0.7641509,1.0
731,731,learning_images//731.jpeg,1.0,1.0
732,732,learning_images//732.jpeg,1.0,1.0
733,733,learning_images//733.jpeg,1.0,1.0
734,734,learning_images//734.jpeg,1.0,1.0
735,735,learning_images//735.jpeg,0.8113208,1.0
736,736,learning_images//736.jpeg,0.7169811,1.0
737,737,learning_images//737.jpeg,0.509434,1.0
738,738,learning_images//738.jpeg,-0.02830189,1.0
739,739,learning_images//739.jpeg,-0.2075472,1.0
740,740,learning_images//740.jpeg,-0.2169811,1.0
741,741,learning_images//741.jpeg,-0.2358491,1.0
742,742,learning_images//742.jpeg,-0.3113208,1.0
743,743,learning_images//743.jpeg,-0.3584906,1.0
744,744,learning_images//744.jpeg,-0.3584906,1.0
745,745,learning_images//745.jpeg,-0.3584906,1.0
746,746,learning_images//746.jpeg,-0.1603774,1.0
747,747,learning_images//747.jpeg,0.1886793,1.0
748,748,learning_images//748.jpeg,0.2075472,1.0
749,749,learning_images//749.jpeg,0.2264151,1.0
750,750,learning_images//750.jpeg,0.2358491,1.0
751,751,learning_images//751.jpeg,0.2358491,1.0
752,752,learning_images//752.jpeg,0.1792453,1.0
753,753,learning_images//753.jpeg,0.06603774,1.0
754,754,learning_images//754.jpeg,-0.1037736,1.0
755,755,learning_images//755.jpeg,-0.1132075,1.0
756,756,learning_images//756.jpeg,-0.1320755,1.0
757,757,learning_images//757.jpeg,-0.1320755,1.0
758,758,learning_images//758.jpeg,-0.1320755,1.0
759,759,learning_images//759.jpeg,-0.1320755,1.0
760,760,learning_images//760.jpeg,-0.1320755,1.0
761,761,learning_images//761.jpeg,-0.1320755,1.0
762,762,learning_images//762.jpeg,-0.08490566,1.0
763,763,learning_images//763.jpeg,-0.02830189,1.0
764,764,learning_images//764.jpeg,-0.02830189,1.0
765,765,learning_images//765.jpeg,-0.02830189,1.0
766,766,learning_images//766.jpeg,-0.02830189,1.0
767,767,learning_images//767.jpeg,-0.02830189,1.0
768,768,learning_images//768.jpeg,-0.02830189,1.0
769,769,learning_images//769.jpeg,-0.02830189,1.0
770,770,learning_images//770.jpeg,-0.05660377,1.0
771,771,learning_images//771.jpeg,-0.05660377,1.0
772,772,learning_images//772.jpeg,-0.05660377,1.0
773,773,learning_images//773.jpeg,-0.05660377,1.0
774,774,learning_images//774.jpeg,-0.05660377,1.0
775,775,learning_images//775.jpeg,0.02830189,1.0
776,776,learning_images//776.jpeg,0.04716982,1.0
777,777,learning_images//777.jpeg,0.04716982,1.0
778,778,learning_images//778.jpeg,0.04716982,1.0
779,779,learning_images//779.jpeg,0.01886792,1.0
780,780,learning_images//780.jpeg,-0.01886792,1.0
781,781,learning_images//781.jpeg,-0.06603774,1.0
782,782,learning_images//782.jpeg,-0.06603774,1.0
783,783,learning_images//783.jpeg,-0.06603774,1.0
784,784,learning_images//784.jpeg,-0.06603774,1.0
785,785,learning_images//785.jpeg,0.009433962,1.0
786,786,learning_images//786.jpeg,0.04716982,1.0
787,787,learning_images//787.jpeg,0.04716982,1.0
788,788,learning_images//788.jpeg,0.06603774,1.0
789,789,learning_images//789.jpeg,0.1226415,1.0
790,790,learning_images//790.jpeg,0.1226415,1.0
791,791,learning_images//791.jpeg,0.1226415,1.0
792,792,learning_images//792.jpeg,0.1226415,1.0
793,793,learning_images//793.jpeg,0.1226415,1.0
794,794,learning_images//794.jpeg,0.1226415,1.0
795,795,learning_images//795.jpeg,0.1037736,1.0
796,796,learning_images//796.jpeg,0.009433962,1.0
797,797,learning_images//797.jpeg,0.0,1.0
798,798,learning_images//798.jpeg,-0.02830189,1.0
799,799,learning_images//799.jpeg,-0.05660377,1.0
800,800,learning_images//800.jpeg,-0.08490566,1.0
801,801,learning_images//801.jpeg,-0.08490566,1.0
802,802,learning_images//802.jpeg,-0.08490566,1.0
803,803,learning_images//803.jpeg,-0.08490566,1.0
804,804,learning_images//804.jpeg,-0.05660377,1.0
805,805,learning_images//805.jpeg,-0.04716982,1.0
806,806,learning_images//806.jpeg,-0.03773585,1.0
807,807,learning_images//807.jpeg,-0.03773585,1.0
808,808,learning_images//808.jpeg,-0.03773585,1.0
809,809,learning_images//809.jpeg,-0.03773585,1.0
810,810,learning_images//810.jpeg,-0.03773585,1.0
811,811,learning_images//811.jpeg,-0.009433962,1.0
812,812,learning_images//812.jpeg,0.02830189,1.0
813,813,learning_images//813.jpeg,0.03773585,1.0
814,814,learning_images//814.jpeg,0.04716982,1.0
815,815,learning_images//815.jpeg,0.05660377,1.0
816,816,learning_images//816.jpeg,0.05660377,1.0
817,817,learning_images//817.jpeg,0.05660377,1.0
818,818,learning_images//818.jpeg,0.05660377,1.0
819,819,learning_images//819.jpeg,0.05660377,1.0
820,820,learning_images//820.jpeg,0.04716982,1.0
821,821,learning_images//821.jpeg,0.04716982,1.0
822,822,learning_images//822.jpeg,0.04716982,1.0
823,823,learning_images//823.jpeg,0.04716982,1.0
824,824,learning_images//824.jpeg,0.04716982,1.0
825,825,learning_images//825.jpeg,0.04716982,1.0
826,826,learning_images//826.jpeg,0.04716982,1.0
827,827,learning_images//827.jpeg,0.04716982,1.0
828,828,learning_images//828.jpeg,0.04716982,1.0
829,829,learning_images//829.jpeg,0.02830189,1.0
830,830,learning_images//830.jpeg,-0.06603774,1.0
831,831,learning_images//831.jpeg,-0.0754717,1.0
832,832,learning_images//832.jpeg,-0.0754717,1.0
833,833,learning_images//833.jpeg,-0.0754717,1.0
834,834,learning_images//834.jpeg,-0.009433962,1.0
835,835,learning_images//835.jpeg,0.0,1.0
836,836,learning_images//836.jpeg,0.0,1.0
837,837,learning_images//837.jpeg,0.0,1.0
838,838,learning_images//838.jpeg,0.0,1.0
839,839,learning_images//839.jpeg,-0.03773585,1.0
840,840,learning_images//840.jpeg,-0.02830189,1.0
841,841,learning_images//841.jpeg,0.1320755,1.0
842,842,learning_images//842.jpeg,0.2830189,1.0
843,843,learning_images//843.jpeg,0.2830189,1.0
844,844,learning_images//844.jpeg,0.1792453,1.0
845,845,learning_images//845.jpeg,-0.02830189,1.0
846,846,learning_images//846.jpeg,-0.2924528,1.0
847,847,learning_images//847.jpeg,-0.3490566,1.0
848,848,learning_images//848.jpeg,-0.4056604,1.0
849,849,learning_images//849.jpeg,-0.4245283,1.0
850,850,learning_images//850.jpeg,-0.4245283,1.0
851,851,learning_images//851.jpeg,-0.3962264,1.0
852,852,learning_images//852.jpeg,-0.2641509,1.0
853,853,learning_images//853.jpeg,-0.05660377,1.0
854,854,learning_images//854.jpeg,0.245283,1.0
855,855,learning_images//855.jpeg,0.4339623,1.0
856,856,learning_images//856.jpeg,0.5754717,1.0
857,857,learning_images//857.jpeg,0.6415094,1.0
858,858,learning_images//858.jpeg,0.6509434,1.0
859,859,learning_images//859.jpeg,0.4433962,1.0
860,860,learning_images//860.jpeg,0.0754717,1.0
861,861,learning_images//861.jpeg,-0.2924528,1.0
862,862,learning_images//862.jpeg,-0.5,1.0
863,863,learning_images//863.jpeg,-0.5849057,1.0
864,864,learning_images//864.jpeg,-0.8113208,1.0
865,865,learning_images//865.jpeg,-0.8396227,1.0
866,866,learning_images//866.jpeg,-0.8396227,1.0
867,867,learning_images//867.jpeg,-0.7547171,1.0
868,868,learning_images//868.jpeg,-0.2641509,1.0
869,869,learning_images//869.jpeg,0.1037736,1.0
870,870,learning_images//870.jpeg,0.5,1.0
871,871,learning_images//871.jpeg,0.6037736,1.0
872,872,learning_images//872.jpeg,0.7735849,1.0
873,873,learning_images//873.jpeg,0.9433962,1.0
874,874,learning_images//874.jpeg,0.9622642,1.0
875,875,learning_images//875.jpeg,0.9622642,1.0
876,876,learning_images//876.jpeg,0.7924529,1.0
877,877,learning_images//877.jpeg,0.5471698,1.0
878,878,learning_images//878.jpeg,0.3207547,1.0
879,879,learning_images//879.jpeg,-0.1226415,1.0
880,880,learning_images//880.jpeg,-0.5943396,1.0
881,881,learning_images//881.jpeg,-1.0,1.0
882,882,learning_images//882.jpeg,-1.0,1.0
883,883,learning_images//883.jpeg,-1.0,1.0
884,884,learning_images//884.jpeg,-1.0,1.0
885,885,learning_images//885.jpeg,-1.0,1.0
886,886,learning_images//886.jpeg,-0.9056604,1.0
887,887,learning_images//887.jpeg,-0.3867925,1.0
888,888,learning_images//888.jpeg,0.02830189,1.0
889,889,learning_images//889.jpeg,0.4433962,1.0
890,890,learning_images//890.jpeg,0.4433962,1.0
891,891,learning_images//891.jpeg,0.4433962,1.0
892,892,learning_images//892.jpeg,0.4716981,1.0
893,893,learning_images//893.jpeg,0.4811321,1.0
894,894,learning_images//894.jpeg,0.2075472,1.0
895,895,learning_images//895.jpeg,-0.3490566,1.0
896,896,learning_images//896.jpeg,-0.6037736,1.0
897,897,learning_images//897.jpeg,-0.6792453,1.0
898,898,learning_images//898.jpeg,-0.6886792,1.0
899,899,learning_images//899.jpeg,-0.7830189,1.0
900,900,learning_images//900.jpeg,-0.7264151,1.0
901,901,learning_images//901.jpeg,-0.1603774,1.0
902,902,learning_images//902.jpeg,0.4245283,1.0
903,903,learning_images//903.jpeg,0.9339622,1.0
904,904,learning_images//904.jpeg,1.0,1.0
905,905,learning_images//905.jpeg,1.0,1.0
906,906,learning_images//906.jpeg,1.0,1.0
907,907,learning_images//907.jpeg,0.8018868,1.0
908,908,learning_images//908.jpeg,0.4622642,1.0
909,909,learning_images//909.jpeg,-0.2358491,1.0
910,910,learning_images//910.jpeg,-0.2358491,1.0
911,911,learning_images//911.jpeg,-0.2358491,1.0
912,912,learning_images//912.jpeg,-0.2075472,1.0
913,913,learning_images//913.jpeg,-0.1981132,1.0
914,914,learning_images//914.jpeg,-0.1981132,1.0
915,915,learning_images//915.jpeg,-0.1981132,1.0
916,916,learning_images//916.jpeg,0.09433963,1.0
917,917,learning_images//917.jpeg,0.1226415,1.0
918,918,learning_images//918.jpeg,0.1226415,1.0
919,919,learning_images//919.jpeg,0.1320755,1.0
920,920,learning_images//920.jpeg,-0.2358491,1.0
921,921,learning_images//921.jpeg,-0.3867925,1.0
922,922,learning_images//922.jpeg,-0.3867925,1.0
923,923,learning_images//923.jpeg,-0.3867925,1.0
924,924,learning_images//924.jpeg,-0.3867925,1.0
925,925,learning_images//925.jpeg,-0.3867925,1.0
926,926,learning_images//926.jpeg,-0.3773585,1.0
927,927,learning_images//927.jpeg,-0.245283,1.0
928,928,learning_images//928.jpeg,0.3301887,1.0
929,929,learning_images//929.jpeg,0.8490566,1.0
930,930,learning_images//930.jpeg,0.9150943,1.0
931,931,learning_images//931.jpeg,0.7358491,1.0
932,932,learning_images//932.jpeg,-1.0,1.0
933,933,learning_images//933.jpeg,-1.0,1.0
934,934,learning_images//934.jpeg,-1.0,1.0
935,935,learning_images//935.jpeg,-1.0,1.0
936,936,learning_images//936.jpeg,-1.0,1.0
937,937,learning_images//937.jpeg,-1.0,1.0
938,938,learning_images//938.jpeg,-1.0,1.0
939,939,learning_images//939.jpeg,-1.0,1.0
940,940,learning_images//940.jpeg,-1.0,1.0
941,941,learning_images//941.jpeg,-0.971698,1.0
942,942,learning_images//942.jpeg,-0.3207547,1.0
943,943,learning_images//943.jpeg,0.009433962,1.0
944,944,learning_images//944.jpeg,0.3584906,1.0
945,945,learning_images//945.jpeg,0.4528302,1.0
946,946,learning_images//946.jpeg,0.4716981,1.0
947,947,learning_images//947.jpeg,0.4905661,1.0
948,948,learning_images//948.jpeg,0.5,1.0
949,949,learning_images//949.jpeg,0.4245283,1.0
950,950,learning_images//950.jpeg,0.2641509,1.0
951,951,learning_images//951.jpeg,-0.1132075,1.0
952,952,learning_images//952.jpeg,-0.5471698,1.0
953,953,learning_images//953.jpeg,-1.0,1.0
954,954,learning_images//954.jpeg,-1.0,1.0
955,955,learning_images//955.jpeg,-1.0,1.0
956,956,learning_images//956.jpeg,-1.0,1.0
957,957,learning_images//957.jpeg,-0.990566,1.0
958,958,learning_images//958.jpeg,-0.509434,1.0
959,959,learning_images//959.jpeg,-0.4716981,1.0
960,960,learning_images//960.jpeg,-0.4150943,1.0
961,961,learning_images//961.jpeg,-0.009433962,1.0
962,962,learning_images//962.jpeg,0.6132075,1.0
963,963,learning_images//963.jpeg,1.0,1.0
964,964,learning_images//964.jpeg,1.0,1.0
965,965,learning_images//965.jpeg,1.0,1.0
966,966,learning_images//966.jpeg,1.0,1.0
967,967,learning_images//967.jpeg,0.5660377,1.0
968,968,learning_images//968.jpeg,0.4339623,1.0
969,969,learning_images//969.jpeg,0.3867925,1.0
970,970,learning_images//970.jpeg,-0.01886792,1.0
971,971,learning_images//971.jpeg,-0.5377358,1.0
972,972,learning_images//972.jpeg,-0.8679245,1.0
973,973,learning_images//973.jpeg,-1.0,1.0
974,974,learning_images//974.jpeg,-1.0,1.0
975,975,learning_images//975.jpeg,-1.0,1.0
976,976,learning_images//976.jpeg,-1.0,1.0
977,977,learning_images//977.jpeg,-1.0,1.0
978,978,learning_images//978.jpeg,-1.0,1.0
979,979,learning_images//979.jpeg,-1.0,1.0
980,980,learning_images//980.jpeg,-0.990566,1.0
981,981,learning_images//981.jpeg,-0.7547171,1.0
982,982,learning_images//982.jpeg,-0.05660377,1.0
983,983,learning_images//983.jpeg,0.509434,1.0
984,984,learning_images//984.jpeg,0.9622642,1.0
985,985,learning_images//985.jpeg,1.0,1.0
986,986,learning_images//986.jpeg,1.0,1.0
987,987,learning_images//987.jpeg,1.0,1.0
988,988,learning_images//988.jpeg,1.0,1.0
989,989,learning_images//989.jpeg,1.0,1.0
990,990,learning_images//990.jpeg,1.0,1.0
991,991,learning_images//991.jpeg,1.0,1.0
